id,description,event_cause,priority,police_station,corridor
FKID007481,Byattery problem vehicle stop,vehicle_breakdown,High,Jnanabharathi,Mysore Road
FKID007156,Will removed 30 minute,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID000452,Front tyre puncture sir at [LOCATION] road towards bhadrappa layout traffic moment normal sir,vehicle_breakdown,High,Kodigehalli,ORR North 2
FKID006287,BMTC Bus No [VEHICLE].    Depo No.9 breakdown due to  Starting problem,vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID003336,[PERSON] box get stucked. and its take 1hr to fix,vehicle_breakdown,Low,Devanahalli Airport,Non-corridor
FKID000398,Ksrtc bus off road due to fan belt cut traffic no issues main track towerds incoming city traffic one side movement sir,vehicle_breakdown,High,Peenya,Tumkur Road
FKID000556,Vehicle break down adugodi near bosch U turn towards city,vehicle_breakdown,High,Adugodi,Hosur Road
FKID007623,Vehicle off road one side vehicle moving slowly,vehicle_breakdown,Low,Electronic City,Non-corridor
FKID003463,[PERSON] off' road [LOCATION] circle under pass towards hebbal sir traffic no problem sir,vehicle_breakdown,High,Jalahalli,ORR North 2
FKID006183,From stock 8 towards madavanagara bridge bus off road sir,vehicle_breakdown,Low,High ground,Non-corridor
FKID005501,Vehicle off road at BDA complex junction  towards magadi main road traffic movieng slowly,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID006422,Car off road on ps onflyover towards parle toll traffic one side movement,vehicle_breakdown,High,Peenya,Tumkur Road
FKID000976,ಮೇಡಳ್ಳಿ ಜಂಕ್ಷನ್ ನಿಂದ ಭಟ್ಟರಹಳ್ಳಿ ಜಂಕ್ಷನ್ ಗೆ ಹೋಗುವ ಕಡೆ ವೆಹಿಕಲ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಸಾರ್,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID005664,Sir [LOCATION] station service towrds chandapur  road  hgv battary blast,vehicle_breakdown,Low,Electronic City,Non-corridor
FKID001083,[LOCATION] out goning side near [LOCATION] sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID002944,bmtc,vehicle_breakdown,Low,High ground,Non-corridor
FKID007421,BMTC,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID006985,BMTC  Bus  puncher at [LOCATION] main road near [LOCATION],vehicle_breakdown,High,Madiwala,Hosur Road
FKID001291,BMTC buss [LOCATION] near [LOCATION],vehicle_breakdown,Low,High ground,Non-corridor
FKID003426,ananda nagar cross towards hebbal ps no entry,vehicle_breakdown,High,Hebbala,Bellary Road 1
FKID000176,[PERSON],vehicle_breakdown,High,Peenya,Tumkur Road
FKID000194,[PERSON],vehicle_breakdown,High,Magadi Road,West of Chord Road
FKID000333,[PERSON],vehicle_breakdown,High,Kodigehalli,Bellary Road 2
FKID000570,[PERSON],vehicle_breakdown,High,Cubbon Park,CBD 2
FKID000608,[PERSON],others,High,K.R. Pura,ORR East 2
FKID000737,[PERSON],public_event,Low,Pulikeshinagar(F.Town),Non-corridor
FKID000814,[PERSON],water_logging,High,Cubbon Park,CBD 2
FKID001648,[PERSON],procession,Low,Kamakshipalya,Non-corridor
FKID002254,[PERSON],procession,Low,K.R. Pura,Non-corridor
FKID002371,[PERSON],vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID002545,[PERSON],pot_holes,Low,K.R. Pura,Non-corridor
FKID002608,[PERSON],vehicle_breakdown,Low,No Police Station,Non-corridor
FKID003234,[PERSON],water_logging,High,City Market,Mysore Road
FKID003358,[PERSON],vehicle_breakdown,High,HAL Old Airport,ORR East 2
FKID003554,[PERSON],vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID003618,[PERSON],tree_fall,High,Hebbala,ORR North 1
FKID004014,[PERSON],pot_holes,High,Shivajinagar,CBD 2
FKID004177,[PERSON],others,Low,K.R. Pura,Non-corridor
FKID004426,[PERSON],public_event,Low,Whitefield,Non-corridor
FKID004475,[PERSON],vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID004668,[PERSON],others,High,Hebbala,Bellary Road 1
FKID004698,[PERSON],vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID004771,[PERSON],public_event,Low,Kamakshipalya,Non-corridor
FKID004858,[PERSON],others,Low,Kamakshipalya,Non-corridor
FKID004931,[PERSON],tree_fall,Low,No Police Station,Non-corridor
FKID004944,[PERSON],vehicle_breakdown,Low,No Police Station,Non-corridor
FKID005181,[PERSON],vehicle_breakdown,Low,K.S. Layout,Non-corridor
FKID005541,[PERSON],others,High,Hebbala,Bellary Road 1
FKID005846,[PERSON],vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006197,[PERSON],construction,High,Mico Layout,Bannerghata Road
FKID006354,[PERSON],vehicle_breakdown,High,Adugodi,IRR(Thanisandra road)
FKID006359,[PERSON],vehicle_breakdown,High,Adugodi,IRR(Thanisandra road)
FKID006517,[PERSON],others,High,Byatarayanapura,Mysore Road
FKID006684,[PERSON],vehicle_breakdown,Low,City Market,Non-corridor
FKID006807,[PERSON],vip_movement,High,Halasuru Gate,Mysore Road
FKID006871,[PERSON],vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID007092,[PERSON],vehicle_breakdown,Low,Halasur,Non-corridor
FKID007378,[PERSON],vehicle_breakdown,High,City Market,Mysore Road
FKID007803,[PERSON],vehicle_breakdown,High,Adugodi,IRR(Thanisandra road)
FKID007880,[PERSON],congestion,Low,Cubbon Park,Non-corridor
FKID007932,[PERSON],construction,Low,Sadashivanagar,Non-corridor
FKID006979,Break failure at kg road near pothys,vehicle_breakdown,Low,Upparpet,Non-corridor
FKID004244,[PERSON] towards makali main track goods vehicle off-road towards [LOCATION] traffic one side movement,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID002932,hk8nbb.i3,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID002249,vacum problem,vehicle_breakdown,Low,Sheshadripuram,Non-corridor
FKID006424,bmtc bus break down sir informed to concern buss dipo sir Driver name is [PERSON] no 11 mobile no is [PHONE],vehicle_breakdown,High,City Market,Mysore Road
FKID001467,"[PERSON] L and O station, magadi main road",vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID000084,traffic slow moment,others,Low,Byatarayanapura,Non-corridor
FKID001011,traffic slow moment,vehicle_breakdown,High,HAL Old Airport,Old Airport Road
FKID001039,traffic slow moment,vehicle_breakdown,High,Cubbon Park,CBD 2
FKID002273,traffic slow moment,vehicle_breakdown,High,Jnanabharathi,Mysore Road
FKID002338,traffic slow moment,others,High,Vijayanagara,West of Chord Road
FKID002343,traffic slow moment,others,High,Vijayanagara,West of Chord Road
FKID003245,traffic slow moment,water_logging,High,High ground,Bellary Road 1
FKID004013,traffic slow moment,others,Low,Byatarayanapura,Non-corridor
FKID004032,traffic slow moment,vehicle_breakdown,High,Cubbon Park,CBD 2
FKID005226,Traffic slow moment,others,Low,Byatarayanapura,Non-corridor
FKID005418,Traffic slow moment,vehicle_breakdown,High,Hennuru,Hennur Main Road
FKID006114,Traffic slow moment,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006944,Traffic slow moment,vehicle_breakdown,High,Rajajinagar,West of Chord Road
FKID006945,Traffic slow moment,vehicle_breakdown,High,Rajajinagar,West of Chord Road
FKID000140,satarting problem,vehicle_breakdown,Low,Halasuru Gate,Non-corridor
FKID002595,GOOD MORNING SIR [PERSON] TRAFFIC LIMITS NEAR SILK BORD DOUBLE DECKER FLY OVER SILK ROAD TOWARDS RUPENA AGRAHARA TRUCK OFF ROAD TRAFFIC ONE SIDE FAST MOVING SIR PLEASE NOTE SIR,vehicle_breakdown,High,Madiwala,ORR East 1
FKID006322,"Vehicle off road near gate number 2, incoming traffic side, [LOCATION] circle, Eicher heavy goods vehicle, due to ingine problem sir🙏",vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID006736,Y junction near [PERSON],vehicle_breakdown,High,Byatarayanapura,West of Chord Road
FKID007208,S m Circle on flyover LCV vehicle off-road towards city traffic one side movement,vehicle_breakdown,High,Peenya,Tumkur Road
FKID007233,No traffic conjunction,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID007172,Vahical breakdown near k r purma traffic police station sir [PERSON] to [PERSON] sir,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID001316,vahical breakdown [PERSON] sir,vehicle_breakdown,High,K.R. Pura,ORR East 2
FKID001475,vahical breakdown [PERSON] sir,vehicle_breakdown,High,K.R. Pura,ORR East 2
FKID000213,PG halli  service road incoming,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID003574,vehicle gear problem,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID007365,Tyre blast traffic file up,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID000986,bus off road due to front wheel puncture,vehicle_breakdown,High,Cubbon Park,Mysore Road
FKID000705,ಕಟ್ಟೆ [LOCATION] ಅಂತೇ ಸರ್,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID005961,ಬಸ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ವೆಹಿಕಲ್ ಮೊಮೆಂಟ್ ಆಗುತ್ತಿರುವುದಿಲ್ಲ ಆದ್ದರಿಂದ ಬಸ್ಸನ್ನು ರಸ್ತೆಯ ಎಡಬದಿಗೆ ನಿಲ್ಲಿಸಿರುತ್ತೇನೆ ಮತ್ತು ಸಂಚಾರಕ್ಕೆ [PERSON] ಇರುವುದಿಲ್ಲ ಸರ್,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID008024,Shrigandakavalu junction incoming side hgv off road towards summanahalli,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID006693,Tyre burst near [LOCATION],vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID004837,[LOCATION] station Main track LCV vehicle off-road towards city traffic one side movement,vehicle_breakdown,Low,Peenya,Non-corridor
FKID003743,slow moving traffic [LOCATION] towards belathur,vehicle_breakdown,Low,Mahadevapura,Non-corridor
FKID000761,"Tyre Bolt broken, Between Bhattarahalli jn to TC palya jn",vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID004730,Cement bulker vehicle breakdown,vehicle_breakdown,Low,Mahadevapura,Non-corridor
FKID004734,Cement bulker vehicle breakdown,vehicle_breakdown,High,Banaswadi,ORR East 2
FKID001714,Vehicle breakdown at katriguppe  towards pes college sir,vehicle_breakdown,High,Banashankari,ORR West 1
FKID003192,sanjainagar traffic ps limits,vehicle_breakdown,High,Hebbala,Bellary Road 1
FKID003434,sanjainagar traffic ps limits,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID006319,GRT towards [LOCATION],vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID007851,[LOCATION] road TV tawar towards CL CQAL cross out going traffic normal movement sir,vehicle_breakdown,Low,Sadashivanagar,Tumkur Road
FKID006337,Deisel pipeline broken.starting problem.,vehicle_breakdown,High,K.S. Layout,ORR West 1
FKID000520,Vehicle offload due to bolt cut at veterinary college towards city,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID007607,SJP road,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID004824,TCI towards [LOCATION] cross service road [LOCATION] bus off-road traffic one side movement,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID007625,[LOCATION] vehle offlaod at hennur bus depo oppsite  towords hebbal sir,vehicle_breakdown,High,Hennuru,ORR North 1
FKID002908,sab BMTC buses breakdown the middle road traffic is full jam sir,vehicle_breakdown,Low,K.S. Layout,Non-corridor
FKID006381,Car tyre relesed ..[PERSON],vehicle_breakdown,Low,High ground,Non-corridor
FKID003982,[PERSON] towards [LOCATION] main road [PERSON],vehicle_breakdown,High,HAL Old Airport,ORR East 2
FKID007611,Bmtc electric bus staring lock sir,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID003532,[LOCATION] towards varthur college sir,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID007438,Car Breakdown at Raitar Sante Vidyashilp Towards Raitar Sante,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID000044,BMTC off road on 14th cross towards NTTF traffic one side movement,vehicle_breakdown,Low,Peenya,Non-corridor
FKID007763,Car off-road on [LOCATION] towards airport,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID003101,private bus off road,vehicle_breakdown,High,Jeevanbheemanagar,Old Madras Road
FKID006843,Private bus off road,vehicle_breakdown,High,Rajajinagar,West of Chord Road
FKID006024,[LOCATION] jaction out going side sir,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID006444,H cross on flyover cab off-road towards city traffic one side movement,vehicle_breakdown,High,Chikkabanavara,Tumkur Road
FKID007990,H cross on flyover cab off-road towards city traffic one side movement,vehicle_breakdown,High,Peenya,Tumkur Road
FKID001745,gear box broken,vehicle_breakdown,High,Byatarayanapura,ORR West 1
FKID002851,off [PERSON] on maintoad near Goverdhan / yor metro station sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID008002,Private bus offroaded on silkboard flyover towords mps due deseal supply problem  traffic movement slow ide sir,vehicle_breakdown,High,Mico Layout,ORR East 1
FKID004595,BMTC bus front tyer puncher @ [PERSON] circle towards varthur ps sir traffic slow moving,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID006986,Air pipe problem,vehicle_breakdown,Low,Shivajinagar,Non-corridor
FKID005074,Disel prablam,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID000721,bbmp garbage vahicle breakdown in pathole,vehicle_breakdown,Low,Shivajinagar,Non-corridor
FKID000292,ಸರ್ ನಮಸ್ತೆ ಸರ್. ಲಾರಿ ಆಫ್ ರೋಡ ಆಗಿದೆ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿದೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಮೂವ್ಮೆಂಟ್ ನಾರ್ಮಲ್ ಇದೆ.,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID008118,Heavy vehicle not allowed,vehicle_breakdown,Low,High ground,Non-corridor
FKID001715,ಎಸ್‍ಪಿ ರೋಡ್ towards ಚೆಕ್ ಪೋಸ್ಟ್ ಚರ್ಚ್ ಮುಂದೆ ತಮಿಳುನಾಡು ಗೋರ್ಮೆಂಟ್ ಬಸ್ ಟೈಯರ್ ಬ್ಲಾಸ್ಟ್ ಆಗಿ ಆಫ್ ರೋಡ್ ಆಗಿದ್ದು ಸೈಡಿಗೆ ಹಾಕೀಸಲಾಗಿದೆ ಟ್ರಾಪಿಕ್ ಯಾವುದೇ ತೊಂದರೆ ಇರುವದಿಲ್ಲ ಸರ್,vehicle_breakdown,High,Madiwala,Hosur Road
FKID005450,ಇಂಜಿನ್ ಸಮಸ್ಯೆ ಇಂದ ವಾಹನ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್,vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID005891,Infrontof IIM school bus off road due to diesel leakage have left side no problem to traffic from [LOCATION] to hsbc junction sir,vehicle_breakdown,High,Mico Layout,Bannerghata Road
FKID004173,[LOCATION] signal towards bng city vical tyre bust,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID002049,summanahalli Junction Stering lock agiddu off road agiruttade sir  traffic Normal sir.,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID007471,Private bus off road due to puncture at anandaroa upperamp sir,vehicle_breakdown,Low,High ground,Non-corridor
FKID004562,Traffic no problem side alli ide,vehicle_breakdown,High,Chamarajpet,Mysore Road
FKID004626,ನಮಸ್ತೆ ಸರ್ . ಭಟ್ಟರ ಮಾರನಹಳ್ಳಿ ಹುಣಸೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ಒಂದು ಟಿಪ್ಪರ್ ವಾಹನ ಟೈಯರ್ ಬಸ್ಟ್ ಆಗಿ ನಿಂತಿರುತ್ತದೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಚಿಕ್ಕಜಾಲ ಸಂಚಾರ ಪೊಲೀಸ್ ಠಾಣೆ,vehicle_breakdown,Low,Chikkajala,Non-corridor
FKID003603,"this bus is offroad in [PERSON], out going side sir",vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID001437,car break down due to wheel jam incoming side Windsor maner towards [LOCATION] [PERSON] opposite.,vehicle_breakdown,High,High ground,Bellary Road 1
FKID007668,Towards gottigere from [LOCATION].,vehicle_breakdown,High,Hulimavu,Bannerghata Road
FKID008013,Towards gottigere from [LOCATION].,vehicle_breakdown,High,Hulimavu,Bannerghata Road
FKID007868,Vehicle off road at [LOCATION] station towards adharsh junction Sir,vehicle_breakdown,High,Halasur,Old Madras Road
FKID007006,Bmtc bus upload near at [LOCATION] station down sir towards dairy sir,vehicle_breakdown,High,Jayanagara,Bannerghata Road
FKID007051,Vehicle tyre puncture,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID000539,"[PERSON] towards gg palya, one side movement",vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID004647,"Car offroad near hqtc bus stop outgoing side due to tyre puncture, shifted to bus stop. No problem for vehicle movement.",vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID003490,ಬಸ್ ನ ಹಿಂಬದಿ ಒಳಗಿನಿಂದ ಹೊಗೆ ಬರುತ್ತಿರುತ್ತದೆ,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID000939,Lorry off road on before h cross service road towards city incoming traffic one side movement sir,vehicle_breakdown,High,Peenya,Tumkur Road
FKID004802,[LOCATION] station main track lgv vehicle off-road towards city traffic one side movement,vehicle_breakdown,Low,Chikkabanavara,Non-corridor
FKID008082,ಗೇರ್ ಪ್ರಾಬ್ಲಮ್ ಸರ್,vehicle_breakdown,Low,Halasur,Non-corridor
FKID007907,Pravite bus off road at [LOCATION] Sir,vehicle_breakdown,High,Halasur,Old Madras Road
FKID005558,[PERSON] removed sir,vehicle_breakdown,Low,Bellandur,Non-corridor
FKID006073,Back tyre puncher,vehicle_breakdown,High,Hebbala,Bellary Road 2
FKID007610,Offload Tempo,vehicle_breakdown,High,Banaswadi,Old Madras Road
FKID003124,nes to unnikrishan junction hgv vehicle engine problem sir traffic normal mument sir,vehicle_breakdown,Low,Yelahanka,Non-corridor
FKID003242,this bus is offroad in between 9th main and 5th main hsr due to coolent problem sir,vehicle_breakdown,High,HSR Layout,ORR East 1
FKID006670,ಬೊಮ್ಮನಹಳ್ಳಿ ಟು ಬೇಗೂರು ಮೇನ್ ರೋಡ್,vehicle_breakdown,High,Madiwala,Hosur Road
FKID006377,ಎಂಜಿನ್ ರೇಡಿಯೇಟರ್ ಪ್ರಾಬ್ಲಂ,vehicle_breakdown,High,Halasuru Gate,Mysore Road
FKID007999,Starting problem.,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID002497,BMTC bus off road near horamavu under pass,vehicle_breakdown,High,Hennuru,ORR North 1
FKID008172,Starting  problam,vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID003402,[PERSON]tannery road),vehicle_breakdown,Low,Pulikeshinagar(F.Town),Non-corridor
FKID003889,vacum zam problem bmtc break down near shivajinagara bus stop one side traffic moving sir,vehicle_breakdown,Low,Shivajinagar,Non-corridor
FKID004074,Traffic movieing slow,vehicle_breakdown,High,Banashankari,ORR West 1
FKID000381,"ಟೈರ್ ಪಂಚರ್ ಆಗಿ ನಿಂತಿರುತ್ತದೆ,  ರಸ್ತೆಯ ಒಂದು ಬದಿ ಸಂಚಾರ ಇರುತ್ತದೆ,",vehicle_breakdown,Low,Wilson Garden,Non-corridor
FKID005400,BMTC bus punncher at HMT main road near [LOCATION] sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID005974,Starting problem sir near [LOCATION] towards CMTI junction traffic no problem sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
