id,description,event_cause,priority,police_station,corridor
FKID005471,Mysore road outgoing side HGV vehicle back side wheel cut,vehicle_breakdown,High,Kengeri,Mysore Road
FKID005472,Drainage work,construction,Low,Banaswadi,Non-corridor
FKID005473,113th Rajatha Brahmarathotsava Festival,public_event,High,Thalagattapura,Bannerghata Road
FKID005474,Vedio upper ramp towards city taxi vehicle off-road towards city traffic one side movement,vehicle_breakdown,Low,Chikkabanavara,Non-corridor
FKID005475,Break down,vehicle_breakdown,Low,Jeevanbheemanagar,Non-corridor
FKID005476,Clutch plate cut,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID005477,Chokkasandra on flyover LCV vehicle off-road towards parle toll traffic one side movement,vehicle_breakdown,Low,Chikkabanavara,Non-corridor
FKID005478,Palahalli gate onflyover to wards airport BBMP lary starting problem sir traffic normal mument sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005479,[LOCATION] towards hebbal circle car off road,vehicle_breakdown,High,Hebbala,ORR North 1
FKID005480,Sanitary work or bwwsb late night road diginig and not close total entire chikkasandra to uttarahalli circle worst worst working concerned person is so neglect sir computers and daily police work is so hard take action sir,road_conditions,Low,K.S. Layout,Non-corridor
FKID005481,Breakdown,vehicle_breakdown,High,Hebbala,Bellary Road 1
FKID005482,Breakdown,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID005483,ಸಾಗರಮಂಗಲ ರೋಡ್ನಲ್ಲಿ ಬಿಎಂಟಿಸಿ ಬಸ್ ಬೆಸ್ಕಾಂ ಕಂಬಕ್ಕೆ ಡಿಕ್ಕಿ ಮಾಡಿರುತ್ತದೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಏ ಕೃಷ್ಣಪ್ಪ ಕಡೆಗೆ ಹೆಚ್ಚಿನ ವಾಹನಗಳು ಸಂಚಾರ ಇರುತ್ತದೆ ಸರ್,accident,Low,K.R. Pura,Non-corridor
FKID005484,[LOCATION] onflyover to wards city tipper [PERSON] bust sir traffic normal mument sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005487,This vehicle off road near [LOCATION] under bridge due to starting problem.,vehicle_breakdown,High,High ground,Bellary Road 1
FKID005488,Off road,vehicle_breakdown,Low,Mahadevapura,Non-corridor
FKID005491,Due to festival public purchase crowd heavy sir,others,High,Kamakshipalya,Magadi Road
FKID005492,Stating prablm,vehicle_breakdown,High,K.G. Halli,ORR North 1
FKID005493,ನಮಸ್ತೆ ಸರ್ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮೇನ್ ರೋಡ್ ಟು ಅವರ್ಸ್ ಗುಬ್ಬಿ ಕ್ರಾಸ್ ಇಂದ ಬೈರತಿ ಬಂಡಿಯವರಿಗೂ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇದೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಜಾಸ್ತಿ ಬರ್ತಾ ಇದೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟು ಸ್ಲೋ ಇದೆ ಸರ್ ಕ್ಲಿಯರ್ ಮಾಡ್ತಾ ಇದ್ದೆ ಸರ್ ನಮಸ್ಕಾರ ಸರ್,congestion,Low,Hennuru,Non-corridor
FKID005495,Bus off road,vehicle_breakdown,Low,K.S. Layout,Non-corridor
FKID005496,ಸರ್ ನಮಸ್ತೆ ವಡ್ಡರ ಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಬಿಡಬ್ಲ್ಯೂಎಸ್ಎಸ್ಬಿ ಡ್ರೈನೇಜ್ ಕಾಮಗಾರಿ [PERSON] ಡಬ್ಲ್ಯೂ ಎಸ್ ಎಸ್ ಬಿ ರವರು  ಅಗೆದು ಹಾಗೆ ಬಿಟ್ಟಿರುತ್ತಾರೆ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ ಸರ್,construction,High,Hennuru,Airport New South Road
FKID005497,"Truck offroad due to starting problem, traffic normal",vehicle_breakdown,Low,Rajajinagar,Non-corridor
FKID005498,[LOCATION] circle towards [LOCATION] jn. Sir,construction,Low,Jalahalli,Non-corridor
FKID005499,Footpath work cleaning,construction,High,Kodigehalli,Bellary Road 1
FKID005501,Vehicle off road at BDA complex junction  towards magadi main road traffic movieng slowly,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID005503,KSRTC bus upload near [LOCATION] PS towards Stock 15 traffic no problem sir,vehicle_breakdown,High,Hebbala,Bellary Road 1
FKID005507,Vehicle brake down [LOCATION] tr ps,vehicle_breakdown,Low,Mahadevapura,Non-corridor
FKID005508,[PERSON] off road on mes road towards bel circle,vehicle_breakdown,High,Jalahalli,ORR North 2
FKID005509,Because Tyre burst,vehicle_breakdown,High,Jalahalli,ORR North 2
FKID005510,ರಸ್ತೆ ಗುಂಡಿ ಬಿದ್ದಿರುವದರಿಂದ ವಾಹನ ಸಂಚಾರಕ್ಕೆ [PERSON] ಆಗುತ್ತಿದೆ ಸರ್,pot_holes,Low,Jnanabharathi,Non-corridor
FKID005511,[PERSON] breakdown sir [PERSON] to ttk sir,vehicle_breakdown,High,K.R. Pura,ORR East 2
FKID005512,Break down,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID005513,Engine problem so nagavarapalya towords benniganahalli traffic slow moment,vehicle_breakdown,Low,Banaswadi,Non-corridor
FKID005514,[PERSON] towards [LOCATION] vehicle off loaded clach prbalam sir,vehicle_breakdown,High,Yeshwanthpura,Tumkur Road
FKID005515,Since two days this vehicle is here only becouse of breakdown,vehicle_breakdown,High,Yelahanka,Hennur Main Road
FKID005516,BWSSB Water line problem water flowing and rd connection sir,pot_holes,High,Madiwala,Hosur Road
FKID005517,ಮೇಡಳ್ಳಿ ಯಿಂದ ಭಟ್ಟರಳ್ಳಿ ಜಂಕ್ಷನ್ ಬರುವ ಕಡೆ KSRTC ಬಸ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ನಿಂತಿದೆ ಸಾರ್,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID005518,Client leakage,vehicle_breakdown,Low,No Police Station,Non-corridor
FKID005519,Towards,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID005520,Off road due to starting problem hmt bus stop opposite to the hqtc bus stop incoming side towards mekhri circle driver no  [PHONE],vehicle_breakdown,High,R.T. Nagar,Bellary Road 1
FKID005521,"Due to the starting problem off road at hmt bus stop incoming side towards taralabalu sirDriver [PERSON] [PHONE]
Off road at hmt bus stop incoming side sir 15 minutes [PERSON] sir",vehicle_breakdown,High,R.T. Nagar,Bellary Road 1
FKID005522,"this vehicle is parked on the bridge towards Tin Factory - IT I with a bad brake. The driver told me to stop and the mechanic is coming. The driver said, sir.",vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID005523,Starting issue,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID005524,[PERSON] uperamp to wards city car tyer puncher sir traffic normal mument sir,vehicle_breakdown,Low,Yelahanka,Non-corridor
FKID005525,Diesel pipe cut agede sir,others,High,Hebbala,Bellary Road 1
FKID005526,Hgv lorry off road at bypass onflyove towards [LOCATION]. Due to gare problem.,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005527,ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ sir,construction,High,Hennuru,Airport New South Road
FKID005528,ಸ್ಟೇರಿಂಗ್ ಜ್ಯಾಮ್ ಆಗಿದೆ ಸರ್,vehicle_breakdown,High,Hennuru,ORR North 1
FKID005530,Due to Wheel bolt cut towards city,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID005531,ಟೈಯರ್ ಬ್ಲಾಸ್ಟ್,others,Low,Jnanabharathi,Non-corridor
FKID005532,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,High,HAL Old Airport,ORR East 2
FKID005533,Esteemall near uo ramp service road tw city,water_logging,High,Kodigehalli,Bellary Road 1
FKID005534,BSNL ಜಂಕ್ಷನ್ ಎರಡು ಸಿಗ್ನಲ್ ಒಟ್ಟಿಗೆ ಗ್ರೀನ್ ತೋರಿಸುತ್ತದೆ ಸಿಗ್ನಲ್ ಆಫ್ ಮಾಡಿದರು ಆಫ್ ಆಗುತ್ತೆ ಇರುವುದಿಲ್ಲ ಸಿಗ್ನಲ್ ರಿಪೇರಿ ಕಂಪ್ಲೇಂಟ್ ಮಾಡಿರುತ್ತೆ ಸರ್ ಬಂದು ರಿಪೇರಿ ಮಾಡುವುದಾಗಿ ತಿಳಿಸಿರುತ್ತಾರೆ  ಡಾಕೆಟ ನಂಬರ್ 02553,others,Low,Jeevanbheemanagar,Non-corridor
FKID005536,Eco police service road near A23 water logging sir,water_logging,High,Yelahanka,Bellary Road 2
FKID005537,Road work white tapping [LOCATION] back gate towards sahakar [LOCATION] railway underpass,construction,Low,Kodigehalli,Non-corridor
FKID005538,Tayar pancher bolora vehicle,others,High,Jalahalli,ORR North 2
FKID005539,Battery problem,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID005540,Battery problem,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID005541,[PERSON],others,High,Hebbala,Bellary Road 1
FKID005542,Gear bedd cut,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID005543,[LOCATION] work going on sit,construction,High,Mahadevapura,ORR North 1
FKID005544,[LOCATION] work going on Sir,construction,High,Mahadevapura,ORR North 1
FKID005545,Desiel empty,vehicle_breakdown,High,Yeshwanthpura,ORR North 2
FKID005547,BWSSB work going in GSF junction 1 hour to go work complete traffic no problem now,others,High,Malleshwaram,West of Chord Road
FKID005548,ITI upper ramp towards city,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID005550,ಸರ್ ನಮಸ್ತೆ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ಪಾಳ್ಯ ಡಂಪಿಂಗ್ ಯಾಡ್ ಹತ್ತಿರ ಒಂದು ಎಲೆಕ್ಟ್ರಿಕ್ ಟ್ಯಾಕ್ಸಿ ಕಾರ್ ಟೆಕ್ನಿಕಲ್ ಪ್ರಾಬ್ಲಮ್ ನಿಂದ ಕೆಟ್ಟು ನಿಂತಿರುತ್ತದೆ ಕಂಪನಿಗೆ ತಿಳಿಸುತ್ತಾರೆ ಟೆಕ್ನಿಷಿಯನ್ ಬಂದಮೇಲೆ ರೆಡಿಯಾಗುತ್ತದೆ ಎಂದು ತಿಳಿಸುತ್ತಾರೆ ಸರ್,vehicle_breakdown,Low,Hennuru,Non-corridor
FKID005551,[LOCATION] cleaning work progress on [LOCATION] on flyover towards city traffic normal moving sir,others,Low,Chikkabanavara,Non-corridor
FKID005552,[PERSON] towards medahalli traffic no problem sir,vehicle_breakdown,Low,K.R. Pura,Non-corridor
FKID005554,"Ge sir, LGV offroad near widia upper ramp, [LOCATION] / sir lock problem sir",vehicle_breakdown,Low,Chikkabanavara,Non-corridor
FKID005555,The vehicle has stopped because the fuel is empty. Traffic is slowl moving,others,High,Kengeri,Mysore Road
FKID005556,Clutch problem  one side moments,vehicle_breakdown,Low,Jalahalli,Non-corridor
FKID005557,test,construction,Low,Cubbon Park,Non-corridor
FKID005558,[PERSON] removed sir,vehicle_breakdown,Low,Bellandur,Non-corridor
FKID005561,Chain accident sir,accident,High,Electronic City,Hosur Road
FKID005562,Chain accident sir,accident,High,Electronic City,Hosur Road
FKID005563,Chain accident sir,accident,High,Electronic City,Hosur Road
FKID005564,Chain accident sir,accident,High,Electronic City,Hosur Road
FKID005565,BWSSB ರವರ ವತಿಯಿಂದ ಪೈಪ್ ಲೈನ್ ಕೆಲಸ ಪ್ರಗತಿಯಲ್ಲಿರುತ್ತದೆ.. ಸಂಚಾರ ನಿಧಾನ ಗತಿಯಲ್ಲಿರುತ್ತದೆ.. 🙏,construction,High,Hennuru,Airport New South Road
FKID005566,Traffic no problem normal traffic sir,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID005567,"ದೊಡ್ಡಬಳ್ಳಾಪುರ ಮುಖ್ಯ ರಸ್ತೆ ಕೆಂಚೇನಹಳ್ಳಿ ಗೇಟ್ ಹತ್ತಿರ ದೊಡ್ಡಬಳ್ಳಾಪುರ ಕಡೆಗೆ ರೋಡ್ ವರ್ಕ್ ಕಾಮಗಾರಿ ಮಾಡುತ್ತಿದ್ದು ಸಿಂಗಲ್ ಲೈನ್ ವೆಹಿಕಲ್ ಮೂವ್ ಆಗುತ್ತಿದ್ದು , ಆದ್ದರಿಂದ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೂವ್ಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್",construction,Low,Yelahanka,Non-corridor
FKID005568,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,High,HAL Old Airport,ORR East 2
FKID005569,[LOCATION] onflyover to wards airport BBmp [PERSON] tyer bust sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005570,[PERSON] to starting problem,vehicle_breakdown,Low,Bellandur,Non-corridor
FKID005572,Due to,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID005573,Due to break failure it's off roaded near [LOCATION] sir towards [PERSON] sir,vehicle_breakdown,High,Jalahalli,ORR North 2
FKID005575,Starting problem,vehicle_breakdown,High,Hennuru,Hennur Main Road
FKID005576,Ec flyover towards husharu near singasandar lake [LOCATION] gov bus strting problem sir,vehicle_breakdown,High,Electronic City,Hosur Road
FKID005577,Road work,construction,Low,K.S. Layout,Non-corridor
FKID005578,Due to masij namaj @ varthur traffic slow moving varthur to gunjur nd gunjur to varthur clg sir,congestion,Low,Whitefield,Non-corridor
FKID005579,Bbmp garbage vehicle upload near veterinary College towards airport,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID005580,CBI on flyover towards airport,vehicle_breakdown,High,Kodigehalli,Bellary Road 1
FKID005581,Auto back wheel puncture sir,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID005583,Good evening sir Near [LOCATION] Police station opposite towards [PERSON] From side HGV off load Mechanical problem traffic movement normal ede sir r,vehicle_breakdown,Low,Whitefield,Non-corridor
FKID005584,Milk lorry off-road at om [LOCATION] towards Pai layout,vehicle_breakdown,High,Mahadevapura,ORR North 1
FKID005585,Debris is not collected since 1 week.,debris,Low,Basavanagudi,Non-corridor
FKID005586,Normal traffic movement,vehicle_breakdown,High,Byatarayanapura,Mysore Road
FKID005587,"sir, BWSSB work is in progress sir.",construction,High,Hennuru,Airport New South Road
FKID005588,BMTC breakdown at tubarahalli jn,vehicle_breakdown,High,Whitefield,Varthur Road
FKID005589,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,High,HAL Old Airport,ORR East 2
FKID005590,ವೆಹಿಕಲ್ ಪಂಕ್ಚರ್ ಆಗಿದೆ ಸರ್,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID005591,BWSSB WORK,construction,Low,Banaswadi,Non-corridor
FKID005592,BMTC gear problem at hennur bagalur main near sparsha hospital junction towards [LOCATION],vehicle_breakdown,High,Hennuru,Airport New South Road
FKID005593,ಕಾವೇರಿ ವಾಟರ್ ಲೈನ್ ನಿಂದ ನೀರು ಲಿಕೆಗಾಗಿ ಹೊರಗಡೆ ಬರುತ್ತಿದೆ,water_logging,Low,Kamakshipalya,Non-corridor
FKID005594,BESCOM CABLE WORK SLOW MOVING TRAFFIC TOWARDS HOPEFARM,construction,Low,Mahadevapura,Non-corridor
FKID005596,Air lock aagide,vehicle_breakdown,High,Yeshwanthpura,ORR North 2
FKID005597,Joint cut,vehicle_breakdown,High,Kamakshipalya,Magadi Road
FKID005598,Due to handbreak problem,vehicle_breakdown,High,HAL Old Airport,ORR East 2
FKID005599,Palahalli gate service road bbmp [PERSON] tyer bust sir,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005601,Vedio down ramp towards parle toll traffic one side movement,vehicle_breakdown,Low,Chikkabanavara,Non-corridor
FKID005602,Vichel break down,vehicle_breakdown,High,K.S. Layout,ORR West 1
FKID005603,Diesel pipe broken,vehicle_breakdown,High,Hebbala,Bellary Road 1
FKID005604,Now Works is closed sir... [PERSON]'s movement is slow,construction,Low,Thalagattapura,Non-corridor
FKID005605,Near BIPS school Road construction 🚧,road_conditions,Low,K.S. Layout,Non-corridor
FKID005606,Starting problem,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID005607,Towards city sanjay nagar cross main track,vehicle_breakdown,High,R.T. Nagar,Bellary Road 1
FKID005608,ನಮಸ್ತೆ ಸರ್..ವಡ್ಡರಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ BWSSB ವತಿಯಿಂದ ಪೈಪ್ಲ್ಯೆನ ಕಾಮಗಾರಿ ನಡೆಯುತ್ತಿದೆ..,construction,High,Hennuru,Airport New South Road
FKID005609,Accelater problem,vehicle_breakdown,High,Yelahanka,Bellary Road 2
FKID005610,ಏರ್ ಲಾಕ್ ಹಾಗಿ ಗಾಡಿ ರಸ್ತೆಯ ಒಂದು ಬದಿ ನಿಂತಿದ್ದು ವಾಹನ ಸಂಚಾರಕ್ಕೆ [PERSON] ಇಲ್ಲ,vehicle_breakdown,Low,Jnanabharathi,Non-corridor
FKID005611,BWSSB WORK NAGAVARAPALYA SIR,construction,Low,Banaswadi,Non-corridor
FKID005613,Potholes,pot_holes,Low,Banaswadi,Non-corridor
FKID005614,Tyre burst,others,High,Yelahanka,Bellary Road 2
FKID005615,Centre median repair,construction,High,Kodigehalli,Bellary Road 1
FKID005616,This car is offered at in front of the nti gate due to clutch plate problem after 20 minuts i think this vehicle removing,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID005619,Vehicle Breakdown,vehicle_breakdown,High,Banaswadi,Airport New South Road
FKID005620,Marriage events in virtur- [LOCATION] raod and [LOCATION] raod,others,Low,No Police Station,Non-corridor
FKID005621,Tyre puncture,others,Low,K.R. Pura,Non-corridor
FKID005622,Weekly vegitable market varthur traffic slow moving varthur to gunjur nd gunjur to varthur sir,congestion,Low,Whitefield,Non-corridor
FKID005623,Starting problem near BFW junction from platinum City traffic one side moving sir,vehicle_breakdown,Low,Yeshwanthpura,Non-corridor
FKID005624,[PERSON] fail near esteem mall tw city,accident,High,Hebbala,Bellary Road 1
FKID005625,[PERSON] stand,vehicle_breakdown,High,Sadashivanagar,Bellary Road 1
FKID005626,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,High,HAL Old Airport,ORR East 2
FKID005627,ಸಿಮೆಂಟ ರೋಡ ಇರುವದರಿಂದ ಛಡಿಗಳು ಅಪಾಯವುಂಟು ಮಾಡತ್ತಿವೆ ಅವುಗಳನ ಕತ್ತರಿಸಲು GBA ಗೆ ನಿರ್ದೇಶನ ನೀಡಬೇಕಾಗಿ ವಿನಂತಿ,others,Low,Hulimavu,Non-corridor
FKID005628,Depo 34,vehicle_breakdown,Low,J.P. Nagar,Non-corridor
FKID005629,BWSSB water leakage problem at MSR sir,others,Low,Yeshwanthpura,Non-corridor
FKID005630,Pathole and water leaking in [LOCATION] mahadevapura,water_logging,Low,Mahadevapura,Non-corridor
FKID005631,ಕಸ ರಸ್ತೆಯಲ್ಲಿ ಇದೆ ತುಂಬಾ ದಿನಗಳಿಂದ [LOCATION],debris,High,K.S. Layout,ORR West 1
FKID005632,A23 service road to wrads bagaluru cross BWSSB work sir traffic normal mument sir,others,High,Yelahanka,Bellary Road 2
FKID005633,Traffic moment slow,vehicle_breakdown,High,High ground,Bellary Road 1
FKID005634,Test report for testing,public_event,High,Kengeri,Mysore Road
FKID005635,"Vehicle damaged and tittle injury yo Driver. Vehicles movment is slow,[LOCATION] office towards [LOCATION] toll",accident,Low,Thalagattapura,Non-corridor
FKID005636,ಕಸ ರಸ್ತೆಯಲ್ಲಿ ಇದೆ ತುಂಬಾ ದಿನಗಳಿಂದ [LOCATION],debris,High,K.S. Layout,ORR West 1
FKID005637,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,construction,High,HAL Old Airport,ORR East 2
FKID005638,This vehicle breakdown at [LOCATION] road [LOCATION],vehicle_breakdown,Low,Whitefield,Non-corridor
FKID005639,Roopena agrahar to bommanalli [LOCATION] main road sir...,vehicle_breakdown,High,HSR Layout,Hosur Road
FKID005640,Roopena agrahar to bommanalli [LOCATION] main road sir...,vehicle_breakdown,High,HSR Layout,Hosur Road
